"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
"8985","19AYT11SR","Advanced yield trial using 11 clones in Serere for 2019 breeding season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","138","Serere","","","","","","3","3","","no","no","8993","19_Serere",""," No ManagementFactor: "
"5114","19AYT30Kabangwe","Evaluation of PYT selected clones from 2017/18 crop season in Kabangwe, Lusaka.","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","256","Kabangwe","","","4","6","","3","3","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"5115","19AYT30Mansa","Evaluation of PYT selected clones from 2017/18 crop season from Kabangwe, Lusaka","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","257","Mansa","","","4","6","","3","3","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"8982","19AYT5NM","Advanced yield trial using 5 clones at Namulonge in 2019 Breeding season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","136","Namulonge","","","","","","3","3","","no","no","8992","19_Namulonge",""," No ManagementFactor: "
"8670","19AYT8HYLD2KYK","8 clones established in Valley Forest advanced yield trial in Kiyaka, DRC for the 2019/2020 breeding season.","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","460","Kiyaka","","","","","","3","3","","no","no","8656","Kiyaka_2019",""," No ManagementFactor: "
"8669","19AYT8HYLDKYK","8 clones established in Upland Savanah advanced yield trial in Kiyaka, DRC for the 2019/2020 breeding season.","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","460","Kiyaka","","","","","","3","3","","no","no","8656","Kiyaka_2019",""," No ManagementFactor: "
"6549","19CB1IB","Crossing block trial 1 with 32 clones in Ibadan in 2019/2020 breeding season","crossing_block_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Augmented","3","Ibadan","","","","","4","1","1","","no","no","5478","19_Ibadan",""," No ManagementFactor: "
"5117","19CET400Kabangwe","Evaluation of seedlings selected from 2017/18 seedling nursery harvested in Kabangwe, Lusaka, Zambia","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Augmented","256","Kabangwe","","","1","7","","1","1","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"5663","19CET83Chitala","2019 Clonal Evaluation Trial at Chitala","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Augmented","142","Chitala","","","0.9","5.5","7","3","1","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"5605","19CVS12Chitala","2019 Cassava Virus Study at Chitala","health_status_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","142","Chitala","","","4","9","16","3","3","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"5606","19CVS12Mkondezi","2019 Cassava Virus Study at Mkondezi","health_status_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","141","Mkondezi","","","4","9","16","3","3","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"8997","19ClonalevalNM","Clonal Evaluation trial using 452 clones in Namulonge during 2019 breeding season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Augmented","136","Namulonge","","","","","","1","1","","no","no","8992","19_Namulonge",""," No ManagementFactor: "
"9022","19ClonalevalSR","Clonal Evaluation trial using 452 clones at Serere for 2019-2020 breeding season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","138","Serere","","","","","","1","1","","no","no","8993","19_Serere",""," No ManagementFactor: "
"8622","19DCT10Funaab.IK","Demand Creation trial evaluation using 10 genotype at Ikenne in 2019-2020 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","32","Ikenne","","","","","","2","2","0.7964","no","no","6227","19_Ikenne",""," No ManagementFactor: "
"8621","19DCT10Psaltry.IB","Demand creation trial evaluated using 10 genotype at Ibadan in 2019-2020 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","3","Ibadan","","","","","","2","2","0.7087","no","no","5478","19_Ibadan",""," No ManagementFactor: "
"8624","19DCT11AB","Demand Creation Trial evaluated using 11 genotype at Abuja in 2020 2019 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","35","Abuja","","","","","","2","2","0.9304","no","no","6258","19_Abuja",""," No ManagementFactor: "
"8625","19DCT11AG","Demand creation trial evaluated using 11 genotype at Ago-Owu in 2019-2020 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","196","Ago-Owu","","","","","","2","2","0.8901","no","no","6454","19_Ago-Owu",""," No ManagementFactor: "
"8626","19DCT11IK","Demand Creation trial evaluated using 11 genotype at Ikenne in 2019-2020 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","32","Ikenne","","","","","","2","2","0.9680","no","no","6227","19_Ikenne",""," No ManagementFactor: "
"7053","19GRCgermplasmUB","19GRCgermplasmUB","genetic_gain_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Augmented","5","Ubiaja","2019-June-28","","1","2.5","","1","1","0.077","no","no","6000","19_Ubiaja",""," No ManagementFactor: "
"7059","19GhanaGermplasmUB","Ghana Germplasm Conservation established at Ubiaja in the 2019/2020 breeding season","genetic_gain_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","CRD","5","Ubiaja","","","","","","1","1","","no","no","6000","19_Ubiaja",""," No ManagementFactor: "
"5121","19HarvTimeKabangwe","Assessment of effect of harvest time on the root quality using high yielding genotypes","storage_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","256","Kabangwe","","","5","6","","3","3","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"7052","19LocalGermplasmUB","19LocalGermplasmUB","genetic_gain_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Augmented","5","Ubiaja","2019-June-24","","1","2.5","","11","1","0.191","no","no","6000","19_Ubiaja",""," No ManagementFactor: "
"6257","19NCRP12yrtAB","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Abuja 2019/2020 Breeding Season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","35","Abuja","2019-June-18","","5","5.5","","6","3","0.101","no","no","6258","19_Abuja",""," No ManagementFactor: "
"6540","19NCRP12yrtAG","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Ago Owu 2019/2020 Breeding Season from 2017ikn.ayt(18htc, 12htc&20htc).AG","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","196","Ago-Owu","2019-July-11","","5","7","","6","3","0.126","no","no","6454","19_Ago-Owu",""," No ManagementFactor: "
"6233","19NCRP12yrtIK","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Ikenne 2019/2020 Breeding Season from 2018ikn(ayt18htc, ayt12htc and ayt20htc).IK","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","32","Ikenne","2019-June-14","","5","5.5","","6","3","0.101","no","no","6227","19_Ikenne",""," No ManagementFactor: "
"6232","19NCRP12yrtMK","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Mokwa 2019/2020 Breeding Season from 2018ikn(ayt18htc, ayt12htc and ayt20htc).MK","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","8","Mokwa","2019-June-18","","5","5.5","","6","3","0.101","no","no","6231","19_Mokwa",""," No ManagementFactor: "
"6541","19NCRP12yrtON","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Onne 2019/2020 Breeding Season  ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","9","Onne","2019-August-19","","5","5.5","","6","3","0.101","no","no","6016","19_Onne",""," No ManagementFactor: "
"6234","19NCRP12yrtUB","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Ubiaja 2019/2020 Breeding Season from 2018ikn(ayt18htc, ayt12htc and ayt20htc).UB","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","5","Ubiaja","2019-May-12","","4","5.5","","6","3","0.101","no","no","6000","19_Ubiaja",""," No ManagementFactor: "
"6261","19NCRP12yrtZA","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Zaria 2019/2020 Breeding Season from 2018ikn(ayt18htc, ayt12htc and ayt20htc).ZA","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","6","Zaria","2019-June-18","","5","5.5","","6","3","0.101","no","no","6260","19_Zaria",""," No ManagementFactor: "
"6720","19NCRPAB","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Abuja 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.AB","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Alpha","35","Abuja","2019-July-18","2020-July-20","5","5.5","","18","3","0.151","no","no","6258","19_Abuja",""," No ManagementFactor: "
"7622","19NCRPAG","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ago-Owu 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.AG ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","196","Ago-Owu","2019-June-02","2020-July-27","","","","6","3","","no","no","6454","19_Ago-Owu",""," No ManagementFactor: "
"6719","19NCRPIK","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ikenne 2019/2020 Breeding Season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Alpha","32","Ikenne","2019-August-04","2020-July-28","6","7","","6","3","0.227","no","no","6227","19_Ikenne",""," No ManagementFactor: "
"6722","19NCRPMK","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Mokwa 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.MK","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Alpha","8","Mokwa","2019-July-22","2020-July-20","5","5.5","","6","3","0.151","no","no","6231","19_Mokwa",""," No ManagementFactor: "
"6723","19NCRPON","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Onne 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.AG","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Alpha","9","Onne","2019-May-25","2020-July-28","6","7","","6","3","0.227","no","no","6016","19_Onne",""," No ManagementFactor: "
"6609","19NCRPUB","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ubiaja 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.UB","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Alpha","5","Ubiaja","2019-July-18","2020-July-21","5","5.5","","18","3","0.151","no","no","6000","19_Ubiaja",""," No ManagementFactor: "
"6724","19NCRPZA","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Zaria 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.ZA","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Alpha","6","Zaria","2019-July-22","2020-July-24","5","5.5","","9","3","0.151","no","no","6260","19_Zaria",""," No ManagementFactor: "
"9028","19PYT21NM","Preliminary yield trial using 21 clones in Namulonge for 2019 2020 breeding season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","136","Namulonge","","","","","","2","2","","no","no","8992","19_Namulonge",""," No ManagementFactor: "
"9029","19PYT21SR","Preliminary yield trial using 21 clones in Serere for 2019-2020 breeding season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","138","Serere","","","","","","2","2","","no","no","8993","19_Serere",""," No ManagementFactor: "
"8668","19PYT22HYLD2KYK","22 clones established in Valley Forest preliminary yield trial in Kiyaka, DRC for the 2019/2020 breeding season.","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","460","Kiyaka","","","","","","4","4","","no","no","8656","Kiyaka_2019",""," No ManagementFactor: "
"8667","19PYT22HYLDKYK","22 clones established in Upland Savanah preliminary yield trial in Kiyaka, DRC for the 2019/2020 breeding season.","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","460","Kiyaka","","","","","","4","4","","no","no","8656","Kiyaka_2019",""," No ManagementFactor: "
"5600","19PYT36Chitala","2019 Preliminary Yield Trial at Chitala","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","142","Chitala","","","0.9","9","16","3","3","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"5603","19SN5968Chitala","2019 Seedling Nursery at Chitala","Seedling Nursery","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","Augmented","142","Chitala","","","0.9","0.45","","1","1","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"9031","19UYT12NM","Uniform yield trial using 12 clones in Namulonge for 2019 to 2020 breeding season ","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","136","Namulonge","","","","","","3","3","","no","no","8992","19_Namulonge",""," No ManagementFactor: "
"9032","19UYT12SR","Uniform yield trial using 12 clones in Serere for 2019 breeding season ","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","138","Serere","","","","","","3","3","","no","no","8993","19_Serere",""," No ManagementFactor: "
"9033","19UYT17NM","Uniform yield trial using 17 clones in Namulonge for 2019 Breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","136","Namulonge","","","","","","2","2","","no","no","8992","19_Namulonge",""," No ManagementFactor: "
"9034","19UYT17SR","Uniform yield trial using 17 clones in Serere for 2019 breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","138","Serere","","","","","","2","2","","no","no","8993","19_Serere",""," No ManagementFactor: "
"8672","19UYT4HYLD2KYK","4 clones established in Valley Forest uniform yield trial in Kiyaka, DRC for the 2019/2020 breeding season.","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","460","Kiyaka","","","","","","3","3","","no","no","8656","Kiyaka_2019",""," No ManagementFactor: "
"8671","19UYT4HYLDKYK","4 clones established in Upland Savanah uniform yield trial in Kiyaka, DRC for the 2019/2020 breeding season.","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","460","Kiyaka","","","","","","3","3","","no","no","8656","Kiyaka_2019",""," No ManagementFactor: "
"5123","19UYT9Chitala","Assessment of 9 clones advanced from 2017/18 AYT for yield, disease resistance and other traits.","","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","142","Chitala","","","4","9","16","4","4","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"5122","19UYT9Chitedze","Assessment of 9 clones advanced from 2017/18 AYT trial(s) for yield, disease resistance and other traits","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","143","Chitedze","","","4","9","16","4","4","","no","no","5120","Southern Africa",""," No ManagementFactor: "
"6526","19ayt12PDIB","Assessment of poundable Varieties of Cassava for  high yield, high dry matter, and disease resistance using Advanced Yield Trial (12 clones) in Ibadan 2019/2020 Breeding Season from 2018ayt12pd.IB","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2019","RCBD","3","Ibadan","2019-July-26","","4","5.5","","9","3","0.081","no","no","5478","19_Ibadan",""," No ManagementFactor: "
